0.2429962,-0.1580954,0.6272583,0.2002335,-0.1271515,0.5942764,
0.2401428,-0.1573598,0.625412,0.1987457,-0.1295092,0.5943832,
0.2371674,-0.1576045,0.6234436,0.1950226,-0.133327,0.5961838,
0.2346191,-0.1557496,0.6230469,0.1930313,-0.1350119,0.5969467,
0.2347717,-0.1601648,0.6197586,0.1895218,-0.1453791,0.5978012,
0.2329712,-0.1654372,0.6166306,0.1862564,-0.1487863,0.5972748,
0.2316818,-0.1660154,0.6154404,0.184761,-0.1490042,0.5970917,
0.2315674,-0.1658566,0.6158295,0.1840973,-0.1487696,0.5964508,
0.2306442,-0.1663642,0.6153336,0.1842346,-0.1506565,0.5961151,
0.2310715,-0.1686516,0.6144333,0.1855164,-0.1552143,0.5949402,
0.2312622,-0.1689947,0.6134262,0.1854553,-0.1565139,0.5941162,
0.2301865,-0.1699612,0.6133347,0.1855545,-0.1569993,0.5940704,
0.2284164,-0.170424,0.6127167,0.185463,-0.1574087,0.5934906,
0.2267685,-0.1713903,0.6124344,0.1848297,-0.1575246,0.5927734,
0.2269363,-0.1719232,0.6117249,0.1843567,-0.157727,0.5918655,
0.2264175,-0.1726232,0.609848,0.183403,-0.1586483,0.5909424,
0.2251205,-0.1731031,0.608551,0.1822739,-0.1591244,0.5904007,
0.2243805,-0.1725841,0.6084824,0.1816864,-0.1583989,0.5904846,
0.2241592,-0.172807,0.6076355,0.1809616,-0.1588171,0.5899353,
0.2235794,-0.173193,0.6071014,0.1805801,-0.1591215,0.5897217,
0.2224197,-0.17366,0.6057663,0.180069,-0.1597033,0.588623,
0.2216568,-0.1741829,0.6048355,0.1796722,-0.159838,0.5876617,
0.220787,-0.1741138,0.6052704,0.1798706,-0.1579485,0.5873642,
0.2190781,-0.1737411,0.6055374,0.1796417,-0.1560266,0.5867462,
0.2178421,-0.1735704,0.6054001,0.17939,-0.1536555,0.5854263,
0.2160339,-0.1743774,0.6029282,0.1787491,-0.1526017,0.5834503,
0.212883,-0.1780839,0.5982819,0.1764984,-0.1549699,0.581543,
0.2118988,-0.1798604,0.5966949,0.1752548,-0.1554401,0.5807037,
0.2117615,-0.1817951,0.5943298,0.1739502,-0.1548302,0.5784302,
0.2118607,-0.1829638,0.5934601,0.1734085,-0.1545358,0.5774384,
0.2179947,-0.1890826,0.598114,0.1739655,-0.1449895,0.5755157,
0.2160873,-0.1729543,0.6066055,0.1722794,-0.1337192,0.5781555,
0.2071762,-0.1470802,0.6195145,0.173378,-0.1264756,0.5791168,
0.203064,-0.1382842,0.6272964,0.174942,-0.1273105,0.58181,
0.205719,-0.123605,0.6322403,0.1781387,-0.124155,0.5869675,
0.2088165,-0.1155834,0.6322479,0.1820145,-0.1199601,0.5883026,
0.21521,-0.1070821,0.6394272,0.1897736,-0.1136038,0.5989761,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
0.2156982,-0.1088538,0.646553,0.1931839,-0.1107061,0.603508,
