1,0,0.232,0.428,0.452,0.558, 47.69099, 325.4541, 126.3795, 0.666689, 0.7370238, 0.06885684, -0.08707374, 0.9753538, -0.01460397, -0.220163, 0.2176005, -0.1015717, 0.9707401, -0.03653865, -0.9947226, -0.09589054, 47.12954, 333.4842, 123.3593, 0.9221362, 0.3705977, 0.1000366, -0.04812229, 0.9753538, -0.01460392, -0.2201628, 0.1628973, 0.7206832, 0.6738552, 0.1488268, -0.6931112, 0.7053, 26.85714, 294.9134, 34.88195, 0.815267, 0.5683464, 0.08666357, -0.06937227, 0.9753538, -0.01460398, -0.2201629, 0.2116237, 0.3443398, 0.9146839, 0.06245295, -0.9387321, 0.3389437
1,0.0499,0.232,0.428,0.452,0.558, 47.69099, 325.4541, 126.3795, 0.666689, 0.7370238, 0.06885684, -0.08707374, 0.9753538, -0.01460397, -0.220163, 0.2176005, -0.1015717, 0.9707401, -0.03653865, -0.9947226, -0.09589054, 47.12954, 333.4842, 123.3593, 0.9221362, 0.3705977, 0.1000366, -0.04812229, 0.9753538, -0.01460392, -0.2201628, 0.1628973, 0.7206832, 0.6738552, 0.1488268, -0.6931112, 0.7053, 26.85714, 294.9134, 34.88195, 0.815267, 0.5683464, 0.08666357, -0.06937227, 0.9753538, -0.01460398, -0.2201629, 0.2116237, 0.3443398, 0.9146839, 0.06245295, -0.9387321, 0.3389437
1,0.0998,0.232,0.428,0.452,0.558, 47.11662, 325.566, 126.4703, 0.6724751, 0.7309927, -0.003560185, -0.1158254, 0.9731436, -0.1609843, -0.1645467, 0.1505744, -0.09553158, 0.9839734, -0.1741233, -0.9823241, -0.0687259, 47.87092, 333.4775, 123.1903, 0.9246966, 0.3626418, 0.04752627, -0.1056855, 0.9731436, -0.160984, -0.1645467, 0.229924, 0.714643, 0.6606216, 0.01124281, -0.6807129, 0.7324644, 26.83993, 294.9355, 34.87759, 0.8195497, 0.5611693, 0.02256039, -0.1136628, 0.9731436, -0.1609842, -0.1645468, 0.211625, 0.3443396, 0.9146836, -0.09058939, -0.9249408, 0.3691602
1,0.1497,0.232,0.428,0.452,0.558, 46.56042, 325.7615, 126.5254, 0.6741316, 0.7204727, -0.07595506, -0.1438656, 0.947067, -0.3034159, -0.1048951, 0.08452166, -0.07955641, 0.9932415, -0.30971, -0.9495322, -0.0497001, 48.61117, 333.3594, 123.0635, 0.9215787, 0.352459, -0.005275905, -0.1625997, 0.947067, -0.303416, -0.1048951, 0.2959778, 0.698668, 0.6513531, -0.1243438, -0.6479216, 0.7514897, 26.82621, 294.9596, 34.87173, 0.8187999, 0.5505463, -0.04168126, -0.1572551, 0.947067, -0.3034158, -0.1048952, 0.211626, 0.3443393, 0.9146836, -0.2414097, -0.8884652, 0.3903229
1,0.1996,0.232,0.428,0.452,0.558, 46.03606, 326.0359, 126.5434, 0.6716487, 0.7055286, -0.1478838, -0.1710225, 0.8977634, -0.4384066, -0.04267052, 0.02106147, -0.05403865, 0.9983177, -0.4399745, -0.8971518, -0.03928054, 49.33247, 333.1329, 122.9819, 0.9128016, 0.3401116, -0.05804586, -0.2185155, 0.8977633, -0.4384067, -0.04267062, 0.3594384, 0.6731501, 0.6462767, -0.254608, -0.595541, 0.7619095, 26.81651, 294.9852, 34.86429, 0.813022, 0.5365425, -0.1056671, -0.199882, 0.8977633, -0.4384067, -0.04267091, 0.2116271, 0.3443387, 0.9146836, -0.3863098, -0.8301998, 0.4019133
1,0.2495,0.232,0.428,0.452,0.558, 45.5564, 326.3824, 126.524, 0.6650414, 0.6862521, -0.2189043, -0.1971293, 0.8264419, -0.5626454, 0.02060005, -0.03824872, -0.01960385, 0.9990771, -0.5617217, -0.8264673, -0.0377221, 50.01696, 332.8034, 122.9475, 0.8984192, 0.3256761, -0.1104591, -0.2730893, 0.8264419, -0.5626453, 0.02059992, 0.4187496, 0.6387146, 0.6455177, -0.3763546, -0.5248568, 0.7634678, 26.811, 295.0116, 34.85565, 0.8022516, 0.519244, -0.1690041, -0.2412813, 0.8264419, -0.5626453, 0.02059987, 0.2116278, 0.344338, 0.9146836, -0.5217353, -0.7515736, 0.4036466
1,0.2994,0.232,0.428,0.452,0.558, 45.1329, 326.7924, 126.4676, 0.6543502, 0.6627615, -0.2885804, -0.2220255, 0.734852, -0.6730849, 0.08336532, -0.0919551, 0.02290367, 0.9955006, -0.6719652, -0.7392117, -0.04506296, 50.64786, 332.379, 122.9613, 0.8785201, 0.3092405, -0.1621942, -0.3259864, 0.7348518, -0.6730852, 0.08336531, 0.4724572, 0.5962064, 0.6490941, -0.486598, -0.4376017, 0.7561268, 26.80975, 295.0382, 34.84592, 0.7865549, 0.4987568, -0.2313031, -0.2811991, 0.734852, -0.673085, 0.0833652, 0.211629, 0.3443374, 0.9146836, -0.644365, -0.6545148, 0.3954811
1,0.3493,0.232,0.428,0.452,0.558, 44.77632, 327.256, 126.3755, 0.6396407, 0.6352011, -0.3564847, -0.2455584, 0.6252395, -0.7670172, 0.1440864, -0.1387407, 0.07244128, 0.9876766, -0.7680022, -0.6375254, -0.06112358, 51.2095, 331.8703, 123.0228, 0.8532259, 0.2909058, -0.2129334, -0.3768815, 0.6252394, -0.7670174, 0.1440865, 0.5192431, 0.5466682, 0.656918, -0.5826346, -0.3359154, 0.7400664, 26.81273, 295.0643, 34.83539, 0.7660282, 0.475207, -0.292182, -0.3193901, 0.6252393, -0.7670175, 0.1440865, 0.2116297, 0.3443366, 0.914684, -0.7511921, -0.5414038, 0.3776159
1,0.3992,0.232,0.428,0.452,0.558, 44.49538, 327.7619, 126.2502, 0.6210035, 0.6037402, -0.4221998, -0.2675833, 0.500293, -0.8421383, 0.2012736, -0.1774577, 0.1277941, 0.9757967, -0.8474767, -0.5239023, -0.08550969, 51.68843, 331.2896, 123.1307, 0.8226926, 0.2707849, -0.262365, -0.4254623, 0.5002928, -0.8421384, 0.2012739, 0.5579606, 0.4913147, 0.6687982, -0.662109, -0.2222926, 0.7156804, 26.82007, 295.0894, 34.82425, 0.7407973, 0.4487391, -0.3512664, -0.3556198, 0.500293, -0.8421383, 0.2012735, 0.2116303, 0.3443356, 0.9146841, -0.8395955, -0.4150149, 0.3504902
1,0.4491,0.232,0.428,0.452,0.558, 44.29662, 328.2975, 126.0945, 0.5985529, 0.5685716, -0.4853224, -0.2879651, 0.3630767, -0.8966056, 0.2535247, -0.2071564, 0.1876049, 0.9601521, -0.9084398, -0.4011286, -0.1176229, 52.07299, 330.6512, 123.282, 0.7871072, 0.2490012, -0.3101853, -0.4714306, 0.3630767, -0.8966058, 0.2535245, 0.5876598, 0.4315032, 0.6844429, -0.7230717, -0.09951967, 0.683567, 26.83152, 295.1127, 34.81287, 0.7110175, 0.4195157, -0.4081939, -0.3896655, 0.363077, -0.8966056, 0.2535245, 0.2116305, 0.3443347, 0.9146842, -0.9074077, -0.2784478, 0.3147686
1,0.499,0.232,0.428,0.452,0.558, 44.18531, 328.8498, 125.9123, 0.5724267, 0.5299119, -0.5454646, -0.3065785, 0.216956, -0.9290838, 0.299558, -0.227109, 0.2504061, 0.9411268, -0.9493963, -0.2722161, -0.1566765, 52.35321, 329.9708, 123.4734, 0.7466885, 0.2256884, -0.3561009, -0.5145037, 0.2169562, -0.9290836, 0.2995578, 0.6076124, 0.3687014, 0.7034682, -0.7640278, 0.02939263, 0.6445139, 26.84671, 295.1337, 34.80141, 0.6768718, 0.387716, -0.4626149, -0.4213187, 0.216956, -0.9290838, 0.299558, 0.211631, 0.3443338, 0.9146846, -0.9529659, -0.1350514, 0.2713275
1,0.5489,0.232,0.428,0.452,0.558, 44.16409, 329.4052, 125.7081, 0.5427855, 0.487998, -0.6022575, -0.3233094, 0.06551388, -0.9387763, 0.3382446, -0.2368256, 0.3146579, 0.9191875, -0.969342, -0.1403255, -0.2017123, 52.52269, 329.265, 123.6998, 0.7016847, 0.2009897, -0.3998299, -0.5544177, 0.06551409, -0.9387763, 0.3382444, 0.6173294, 0.3044482, 0.7254084, -0.7839736, 0.1612827, 0.5994784, 26.86537, 295.1519, 34.79024, 0.6385694, 0.3535355, -0.5141951, -0.4503846, 0.06551406, -0.9387763, 0.3382446, 0.2116312, 0.3443326, 0.9146851, -0.9751525, 0.01165724, 0.221232
1,0.5988,0.232,0.428,0.452,0.558, 44.23325, 329.9501, 125.487, 0.5098112, 0.4430875, -0.6553519, -0.3380549, -0.08753441, -0.9254447, 0.3686356, -0.236068, 0.3787848, 0.8948717, -0.9677871, -0.008692056, -0.2516252, 52.57706, 328.551, 123.956, 0.6523718, 0.1750568, -0.4411035, -0.590927, -0.0875341, -0.9254446, 0.3686354, 0.6165719, 0.2403207, 0.7497243, -0.7824186, 0.2929157, 0.5495656, 26.88698, 295.1668, 34.77963, 0.5963457, 0.3171841, -0.5626177, -0.4766848, -0.08753419, -0.9254447, 0.3686357, 0.2116311, 0.3443317, 0.9146854, -0.973423, 0.1580799, 0.1657111
1,0.6487,0.232,0.428,0.452,0.558, 44.39145, 330.4712, 125.2543, 0.4737062, 0.3954561, -0.7044221, -0.3507245, -0.2384362, -0.8894168, 0.3899859, -0.2248553, 0.4412135, 0.8687762, -0.9447705, 0.1194561, -0.305192, 52.515, 327.8466, 124.2355, 0.5990531, 0.1480489, -0.4796686, -0.6238077, -0.2384361, -0.8894167, 0.3899858, 0.6053591, 0.1778909, 0.7758203, -0.759402, 0.4210636, 0.4959991, 26.91109, 295.1782, 34.76979, 0.5504599, 0.2788849, -0.6075853, -0.5000579, -0.2384356, -0.8894163, 0.3899855, 0.2116309, 0.3443307, 0.9146855, -0.9478198, 0.3006257, 0.1061266
1,0.6986,0.232,0.428,0.452,0.558, 44.63451, 330.9554, 125.0157, 0.4346923, 0.3453963, -0.7491664, -0.3612403, -0.3834896, -0.8315753, 0.4017715, -0.2034619, 0.5004137, 0.8415403, -0.9008558, 0.2409759, -0.3610978, 52.33815, 327.169, 124.5316, 0.5420555, 0.1201319, -0.5152881, -0.6528575, -0.3834897, -0.8315752, 0.4017715, 0.583965, 0.1186907, 0.8030558, -0.7154877, 0.542583, 0.4400929, 26.93707, 295.1856, 34.76099, 0.5011942, 0.2388732, -0.648822, -0.5203603, -0.3834897, -0.8315755, 0.4017715, 0.2116308, 0.3443295, 0.9146862, -0.898972, 0.4357987, 0.0439392
1,0.7485,0.232,0.428,0.452,0.558, 44.95661, 331.3913, 124.7771, 0.3930092, 0.2932156, -0.7893106, -0.369538, -0.5191391, -0.7533401, 0.403704, -0.1724126, 0.5549325, 0.8138334, -0.8371212, 0.3528877, -0.4179731, 52.05073, 326.5346, 124.8368, 0.4817296, 0.09147736, -0.5477434, -0.6778986, -0.5191386, -0.7533399, 0.4037037, 0.5529155, 0.06417077, 0.8307636, -0.6517532, 0.6544942, 0.3832182, 26.96418, 295.1889, 34.75342, 0.4488506, 0.1973946, -0.6860747, -0.5374673, -0.5191393, -0.75334, 0.4037038, 0.2116301, 0.3443285, 0.9146869, -0.8280764, 0.5602841, -0.01932634
1,0.7984,0.232,0.428,0.452,0.558, 45.34973, 331.7679, 124.5444, 0.3489125, 0.2392344, -0.8246077, -0.3755664, -0.6420561, -0.6566287, 0.3957351, -0.1324694, 0.6034335, 0.7863337, -0.7551287, 0.4524462, -0.474422, 51.65986, 325.9592, 125.144, 0.4184456, 0.06226075, -0.5768353, -0.698777, -0.6420563, -0.6566286, 0.3957356, 0.5129719, 0.01566872, 0.8582639, -0.5697611, 0.7540529, 0.3267693, 26.99185, 295.1881, 34.74735, 0.3937508, 0.1547039, -0.7191142, -0.5512738, -0.642056, -0.6566285, 0.3957351, 0.2116295, 0.3443277, 0.9146872, -0.736872, 0.6710281, -0.08211695
1,0.8483,0.232,0.428,0.452,0.558, 45.80435, 332.0761, 124.3232, 0.3026735, 0.1837841, -0.8548411, -0.3792886, -0.7492263, -0.5438136, 0.3780611, -0.08461112, 0.6447271, 0.7597162, -0.65689, 0.5372099, -0.5290598, 51.17507, 325.4568, 125.4453, 0.3525917, 0.03266212, -0.6023846, -0.7153641, -0.7492261, -0.5438132, 0.378061, 0.4651126, -0.02562525, 0.8848814, -0.4715223, 0.8388159, 0.2721319, 27.01941, 295.1832, 34.74284, 0.3362331, 0.1110633, -0.7477378, -0.5616951, -0.7492265, -0.5438135, 0.3780611, 0.2116285, 0.3443271, 0.9146877, -0.6275959, 0.765315, -0.1428938
1,0.8982,0.232,0.428,0.452,0.558, 46.30952, 332.3081, 124.119, 0.2545758, 0.127205, -0.8798252, -0.3806816, -0.8380219, -0.417661, 0.3511151, -0.03001173, 0.6778008, 0.7346333, -0.5448136, 0.6051, -0.5805471, 50.60828, 325.0396, 125.7333, 0.284573, 0.002862811, -0.6242353, -0.7275586, -0.8380223, -0.4176611, 0.3511152, 0.4105128, -0.05869931, 0.9099648, -0.3594467, 0.9067061, 0.2206442, 27.04612, 295.1742, 34.74004, 0.2766507, 0.06674039, -0.7717699, -0.5686673, -0.8380225, -0.4176609, 0.3511152, 0.211628, 0.3443264, 0.9146882, -0.5029275, 0.840833, -0.200166
1,0.9481,0.232,0.428,0.452,0.558, 46.85231, 332.4586, 123.9367, 0.2049148, 0.06984507, -0.8994068, -0.3797371, -0.9062657, -0.2812658, 0.3155581, 0.02998927, 0.7018428, 0.7117008, -0.4216491, 0.6544516, -0.6276219, 49.97356, 324.7181, 126.0013, 0.2148067, -0.02695394, -0.6422526, -0.7352853, -0.9062657, -0.2812659, 0.315558, 0.3505109, -0.08274196, 0.932898, -0.2362826, 0.9560575, 0.1735702, 27.07145, 295.1614, 34.739, 0.2153695, 0.022008, -0.7910626, -0.5721474, -0.9062653, -0.2812656, 0.3155579, 0.2116268, 0.3443261, 0.9146885, -0.3659252, 0.8957291, -0.2525288
