1,0,0.232,1,0.452,0.558, -17.32717, 344.8796, -226.489, 0.9946449, -0.06372892, 0.08037603, -0.01269056, 0.9867573, -0.03548976, -0.1582737, 0.01500065, 0.9915552, -0.1288153, 0.1615087, 0.1247353, 0.9789566, -18.62513, 340.0851, -233.5065, 0.8662699, -0.492906, 0.0778155, 0.02379273, 0.9867573, -0.03548961, -0.1582736, -0.1179333, 0.5129551, -0.8502765, 0.1113633, 0.8576822, 0.5019768, -11.96816, 260.3591, -175.8316, 0.9548812, -0.2856252, 0.08117193, 0.005697027, 0.9867573, -0.03548952, -0.1582735, -0.05724946, 0.8367716, -0.5445513, 0.1517647, 0.5464011, 0.8236588
1,0.0499,0.232,1,0.452,0.558, -17.32717, 344.8796, -226.489, 0.9946449, -0.06372892, 0.08037603, -0.01269056, 0.9867573, -0.03548976, -0.1582737, 0.01500065, 0.9915552, -0.1288153, 0.1615087, 0.1247353, 0.9789566, -18.62513, 340.0851, -233.5065, 0.8662699, -0.492906, 0.0778155, 0.02379273, 0.9867573, -0.03548961, -0.1582736, -0.1179333, 0.5129551, -0.8502765, 0.1113633, 0.8576822, 0.5019768, -11.96816, 260.3591, -175.8316, 0.9548812, -0.2856252, 0.08117193, 0.005697027, 0.9867573, -0.03548952, -0.1582735, -0.05724946, 0.8367716, -0.5445513, 0.1517647, 0.5464011, 0.8236588
1,0.0998,0.232,1,0.452,0.558, -17.918, 344.8401, -226.4876, 0.9976841, -0.06167015, 0.01229796, 0.02594407, 0.9983513, 0.05025113, -0.0277389, -0.0532848, 0.9910474, -0.1224165, 0.02133901, 0.1236928, 0.9920911, -17.87551, 340.0555, -233.6307, 0.8699038, -0.4923863, -0.0003066957, 0.02870959, 0.9983513, 0.05025119, -0.02773882, -0.04964714, 0.513463, -0.856675, -0.02880601, 0.8566398, 0.5151113, -11.98762, 260.347, -175.8482, 0.9583052, -0.2843022, 0.006153107, 0.02804412, 0.9983513, 0.05025097, -0.02773912, -0.05724834, 0.8367716, -0.5445514, -0.0041529, 0.5452417, 0.8382688
1,0.1497,0.232,1,0.452,0.558, -18.49839, 344.7508, -226.5637, 0.9945967, -0.05923279, -0.05585551, 0.06441919, 0.9854606, 0.1347592, 0.103476, -0.1215253, 0.9846833, -0.1250218, -0.1187389, 0.1106291, 0.9867433, -17.11649, 340.0912, -233.6557, 0.8681958, -0.488843, -0.07842684, 0.03345011, 0.9854606, 0.1347593, 0.103476, 0.01859433, 0.5198272, -0.8540696, -0.1688834, 0.8435761, 0.5097635, -12.00377, 260.3334, -175.8672, 0.9558447, -0.2812333, -0.06890374, 0.05021903, 0.9854606, 0.1347592, 0.103476, -0.05724714, 0.8367718, -0.5445512, -0.1599691, 0.53071, 0.8323203
1,0.1996,0.232,1,0.452,0.558, -19.05404, 344.614, -226.7156, 0.9854021, -0.05643163, -0.1236661, 0.1024989, 0.9484013, 0.2159626, 0.2321533, -0.1880479, 0.9726189, -0.136567, -0.25529, 0.08586441, 0.9630443, -16.36639, 340.1912, -233.5809, 0.8611565, -0.4822979, -0.1560656, 0.03798527, 0.9484013, 0.2159627, 0.2321533, 0.08511765, 0.5318917, -0.8425243, -0.3054342, 0.8188116, 0.4860646, -12.01597, 260.3189, -175.8883, 0.9475146, -0.2764375, -0.1435373, 0.07208554, 0.9484015, 0.2159624, 0.2321531, -0.05724602, 0.836772, -0.544551, -0.3118617, 0.5031631, 0.8059587
1,0.2495,0.232,1,0.452,0.558, -19.57138, 344.433, -226.9394, 0.9701562, -0.05328411, -0.1907172, 0.1399491, 0.8880824, 0.2918693, 0.3551369, -0.2512205, 0.9551501, -0.1567692, -0.3849651, 0.05000644, 0.9215755, -15.64372, 340.353, -233.4081, 0.8488292, -0.472791, -0.2327458, 0.04228716, 0.8880824, 0.2918694, 0.3551368, 0.1482911, 0.5493608, -0.822322, -0.4351088, 0.7829533, 0.4445961, -12.02403, 260.3037, -175.9108, 0.9333663, -0.2699442, -0.2172896, 0.09350941, 0.8880824, 0.2918692, 0.355137, -0.05724494, 0.8367723, -0.5445508, -0.4561062, 0.4632763, 0.7598307
1,0.2994,0.232,1,0.452,0.558, -20.03793, 344.2121, -227.2296, 0.948953, -0.04980922, -0.2565972, 0.1765399, 0.8059831, 0.360618, 0.4694107, -0.3094943, 0.9327054, -0.1851325, -0.504584, 0.003933944, 0.8633538, -14.96628, 340.5727, -233.1417, 0.8312893, -0.460381, -0.3079968, 0.04632922, 0.8059831, 0.3606177, 0.4694107, 0.2065658, 0.5718058, -0.7939582, -0.5547271, 0.7368811, 0.3863745, -12.02784, 260.2882, -175.9342, 0.9134861, -0.2617932, -0.2897075, 0.1143591, 0.8059831, 0.3606178, 0.4694107, -0.05724402, 0.8367727, -0.5445502, -0.5891644, 0.4120274, 0.6950678
1,0.3493,0.232,1,0.452,0.558, -20.44197, 343.957, -227.5793, 0.9219223, -0.04602849, -0.3209015, 0.2120466, 0.7041169, 0.4205222, 0.5721722, -0.3614398, 0.9058352, -0.2209615, -0.6112129, -0.05122279, 0.7898071, -14.35078, 340.8451, -232.788, 0.8086448, -0.4451439, -0.3813567, 0.05008696, 0.7041168, 0.4205223, 0.5721724, 0.2585121, 0.5986763, -0.7581287, -0.661356, 0.6817247, 0.3128279, -12.02727, 260.2728, -175.958, 0.8879966, -0.2520346, -0.3603464, 0.1345065, 0.7041169, 0.4205222, 0.5721722, -0.05724314, 0.8367731, -0.5445496, -0.7077734, 0.3506739, 0.613258
1,0.3992,0.232,1,0.452,0.558, -20.77362, 343.6738, -227.9797, 0.8892306, -0.04196513, -0.3832352, 0.2462512, 0.5849822, 0.4701133, 0.6609011, -0.4057832, 0.8751985, -0.2633776, -0.7022369, -0.1141109, 0.7027394, -13.81211, 341.1632, -232.3559, 0.7810346, -0.4271733, -0.4523746, 0.0535371, 0.584982, 0.4701133, 0.6609012, 0.302856, 0.6293135, -0.715712, -0.7523797, 0.6188366, 0.2257604, -12.02222, 260.2578, -175.9815, 0.8570542, -0.2407283, -0.4287725, 0.1538281, 0.5849822, 0.4701133, 0.660901, -0.05724262, 0.8367736, -0.5445489, -0.8090241, 0.28072, 0.5164081
1,0.4491,0.232,1,0.452,0.558, -21.02499, 343.3694, -228.421, 0.8510783, -0.03764416, -0.4432156, 0.2789437, 0.4515006, 0.5081749, 0.7334212, -0.441437, 0.8415466, -0.3113407, -0.7754236, -0.1831882, 0.6042857, -13.36326, 341.5193, -231.8557, 0.7486283, -0.4065796, -0.5206144, 0.05665858, 0.4515008, 0.5081748, 0.733421, 0.3385099, 0.6629657, -0.6677485, -0.8255659, 0.5497594, 0.1273073, -12.01288, 260.2437, -176.0043, 0.820849, -0.2279439, -0.4945656, 0.1722049, 0.4515007, 0.5081748, 0.7334213, -0.05724199, 0.8367742, -0.5445482, -0.8904334, 0.2038818, 0.4068929
